candidate_id,paper_title,authors,year,doi,source_seed_count,source_seed_notes,source_seed_pdfs,mentions,max_title_keyword_score,max_context_score,confidence,relevance_signals,status,next_action,download_status,downloaded_pdf,resolved_url,source_channel,error,retry_status,retry_url,retry_source,retry_error
pending-ref-179,Clustered Nyström method for large scale manifold learning and dimension reduction,"Zhang K, Kwok JT",2010,,1,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md,papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,http://repository.hkust.edu.hk/ir/Record/1783.1-39856,openalex_title,url_error:_ssl.c:1112: The handshake operation timed out,missing,http://repository.hkust.edu.hk/ir/Record/1783.1-39856,openalex_title,url_error:_ssl.c:1112: The handshake operation timed out
pending-ref-180,iVisClassiﬁer: An interactive visual analytics system for classiﬁcation based on supervised dimension reduction,"J. Choo, H. Lee, J. Kihm, and H. Park",2010,,1,papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,1,2,0,high,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-181,Data visualization and dimensionality reduction using kernel maps with a reference point,J.A.K. Suykens,2007,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/18779084/,openalex_title,no_pdf_content,found,https://www.esat.kuleuven.be/sista/lssvmlab/tnnkernelmaps.pdf,semanticscholar_title,
pending-ref-182,Semideﬁnite embedding for the dimensionality reduction of DNA microarray data,R. Kharal,2006,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-183,Vizrank: Data visualization guided by machine learning,"Gregor Leban, Blaž Zupan, Gaj Vidmar, and Ivan Bratko",2006,10.1007/s10618-005-0031-5,1,papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/jeon25chi (4).pdf,1,2,0,medium,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://link.springer.com/article/10.1007/s10618-005-0031-5?error=cookies_not_supported&code=8ed4966e-da28-44ba-ae9c-80165a6d77fb,doi_landing,no_pdf_content,found,https://link.springer.com/content/pdf/10.1186/1471-2105-15-S8-S5.pdf?error=cookies_not_supported&code=07f8adb5-264f-4418-9b97-281aaa1d7f1d,openalex_title,
pending-ref-184,Principal Manifolds and Nonlinear Dimensionality Reduction via Tangent Space Alignment SIAM J,"[Zhang2004] Zhang, Z. & Zha, H",2004,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://pca.narod.ru/0212008v1.pdf,semanticscholar_title,
pending-ref-185,Super-resolution through neighbor embedding,"H. Chang, D.-Y . Y eung, and Y . Xiong",2004,,1,papers/notes/2009-comparative-review-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.78.4611,openalex_title,no_pdf_content,missing,https://doi.org/10.1016/j.patrec.2008.11.008,openalex_title,http_403
pending-ref-186,A survey of dimension reduction techniques Lawrence Livermore Natl,"[Fodor2002] Fodor, I. K",2002,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://www.nature.com/articles/nbt1403.pdf?error=cookies_not_supported&code=d8c315bf-8211-4551-a688-0efdc121bbd2,openalex_title,
pending-ref-187,Random projection in dimensionality reduction: applications to image and text data Proc,"[Bingham2001] Bingham, E. & Mannila, H",2001,,1,papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf,1,2,0,medium,title_keywords=2,missing,collect_pdf,missing,,,,no_candidate_url,missing,https://dl.acm.org/doi/pdf/10.1145/324133.324140,openalex_title,http_403
pending-ref-034,Probing Projections: Interaction Techniques for Interpreting Arrangements and Errors of Dimensionality Reductions,"Julian Stahnke, Marian Dörk, Boris Müller, and Andreas Thom",2016,10.1109/TVCG.2015.2467717,3,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,3,2,2,high,title_keywords=2; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/26390487/,openalex_doi,no_pdf_content,missing,https://research.vumc.nl/en/publications/7cfae30f-8852-4154-adbc-85815da253a5,openalex_title,url_error:[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)
pending-ref-036,Formalizing visualization design knowledge as constraints: Actionable and extensible models in draco,D. Moritz et al,2019,10.1109/TVCG.2018.2865240,3,papers/notes/2025-critical-analysis-dr-four-domains.md; papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf; papers/raw/jeon25chi (4).pdf,3,1,2,high,title_keywords=1; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/8440847/,openalex_doi,no_pdf_content,missing,https://osf.io/3eg9c,openalex_title,no_pdf_content
pending-ref-038,Low-level components of analytic activity in information visualization,"R. Amar, J. Eagan, and J. Stasko",2005,,3,papers/notes/2012-sedlmair-dr-in-the-wild.md; papers/notes/2014-brehmer-task-sequences.md; papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/2669557.2669559.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/sedlmair2012tr.pdf,3,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1109/infovis.2005.24,openalex_title,http_404,missing,https://ieeexplore.ieee.org/document/1532136/,openalex_title,no_pdf_content
pending-ref-039,Assessing singlecell transcriptomic variability through density-preserving data visualization,"Ashwin Narayan, Bonnie Berger, and Hyunghoon Cho",2021,10.1038/s41587-02000801-7,2,papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/jeon25chi (4).pdf,2,1,12,medium,title_keywords=1; body_citation_context=12; doi_found,missing,collect_pdf,missing,,,,no_candidate_url,found,https://mediatum.ub.tum.de/doc/1545615/1545615.pdf,openalex_title,
pending-ref-042,Scale-independent quality criteria for dimensionality reduction,John A. Lee and Michel Verleysen,2010,10.1016/j.patrec.2010.04.013,2,papers/notes/2015-perception-based-projection-evaluation.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Perception-Based_Evaluation_of_Projection_Methods_for_Multidimensional_Data_Visualization (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,8,high,title_keywords=2; body_citation_context=8; doi_found,missing,collect_pdf,missing,,http://hdl.handle.net/2078.1/34378,openalex_doi,http_500,missing,https://resolver.sub.uni-goettingen.de/purl?gro-2/55218,openalex_title,http_403
pending-ref-044,ClassiMap: A new dimension reduction technique for exploratory data analysis of labeled data,"S. Lespinats, M. Aupetit, and A. Meyer-Baese",2015,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,2,6,high,title_keywords=2; body_citation_context=6,missing,collect_pdf,missing,,https://doi.org/10.1142/s0218001415510088,openalex_title,http_403,found,https://pure.rug.nl/ws/files/166005661/Complete_thesis.pdf,openalex_title,
pending-ref-050,Knowledge Generation Model for Visual Analytics,"Dominik Sacha, Andreas Stoffel, Florian Stoffel, Bum Chul Kwon, Geoffrey Ellis, and Daniel A. Keim",2014,10.1109/TVCG.2014.2346481,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,5,high,title_keywords=1; body_citation_context=5; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/26356874/,openalex_doi,no_pdf_content,missing,https://kops.uni-konstanz.de/handle/123456789/33530,openalex_title,no_pdf_content
pending-ref-053,Analyzing quality measurements for dimensionality reduction,"M. C. Thrun, J. Märte, and Q. Stier",2023,10.3390/make5030056,2,papers/notes/2025-critical-analysis-dr-four-domains.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf; papers/raw/jeon25chi (4).pdf,2,2,4,high,title_keywords=2; body_citation_context=4; doi_found,missing,collect_pdf,missing,,https://dx.doi.org/10.3390/make5030056,openalex_doi,http_403,found,https://hal.science/hal-03926082/document,openalex_title,
pending-ref-057,Quality Metrics for Information Visualization,"M. Behrisch, M. Blumenschein, N. W. Kim, L. Shao, M. El-Assady, J. Fuchs, D. Seebacher, A. Diehl, U. Brandes, H. Pfister, T. Schreck, D. Weiskopf, and D. A. Keim",2018,10.1111/cgf.13446,2,papers/notes/2024-large-scale-text-spatialization.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf; papers/raw/jeon25chi (4).pdf,2,2,3,medium,title_keywords=2; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fcgf.13446,crossref_doi,http_400,found,https://kops.uni-konstanz.de/server/api/core/bitstreams/4d11633d-4704-47dc-b90c-a3e0d82202a5/content,semanticscholar_doi,
pending-ref-059,Visualization Analysis and Design,T. Munzner,2014,,2,papers/notes/2014-brehmer-task-sequences.md; papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/2669557.2669559.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,2,1,3,medium,title_keywords=1; body_citation_context=3,missing,collect_pdf,missing,,https://www.taylorfrancis.com/books/mono/10.1201/b17511/visualization-analysis-design-tamara-munzner,openalex_title,no_pdf_content,missing,https://pmc.ncbi.nlm.nih.gov/articles/PMC6998782/,openalex_title,no_pdf_content
pending-ref-062,Improving the visual analysis of high-dimensional datasets using quality measures,"Georgia Albuquerque, Martin Eisemann, Dirk J. Lehmann, Holger Theisel, and Marcus Magnor",2010,10.1109/VAST.2010.5652433,2,papers/notes/2014-brehmer-task-sequences.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/2669557.2669559.pdf; papers/raw/jeon25chi (4).pdf,2,1,3,medium,title_keywords=1; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/5652433/,openalex_doi,no_pdf_content,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-063,High-dimensional labeled data analysis with topology representing graphs,Michaël Aupetit and Thibaud Catz,2005,10.1016/j.neucom.2004.04.009,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,3,high,title_keywords=1; body_citation_context=3; doi_found,missing,collect_pdf,missing,,https://doi.org/10.1016/j.neucom.2004.04.009,openalex_doi,http_403,found,https://hal.science/hal-03926082/document,openalex_title,
pending-ref-065,Predicting User Preferences of Dimensionality Reduction Embedding Quality,"Cristina Morariu, Adrien Bibal, Rene Cutura, Benoît Frénay, and Michael Sedlmair",2023,10.1109/TVCG.2022.3209449,2,papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/jeon25chi (4).pdf,2,3,2,medium,title_keywords=3; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://researchportal.unamur.be/en/publications/predicting-user-preferences-of-dimensionality-reduction-embedding/,openalex_doi,no_pdf_content,found,http://eprints.bournemouth.ac.uk/5126/1/TMA_eTourism_20years_Buhalis%26Law_FINAL_.pdf,openalex_title,
pending-ref-066,Towards a Systematic Combination of Dimension Reduction and Clustering in Visual Analytics,"John Wenskovitch, Ian Crandell, Naren Ramakrishnan, Leanna House, Scotland Leman, and Chris North",2018,10.1109/TVCG,2,papers/notes/2022-revisiting-dr-visual-cluster-analysis.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Revisiting_Dimensionality_Reduction_Techniques_for_Visual_Cluster_Analysis_An_Empirical_Study.pdf; papers/raw/jeon25chi (4).pdf,2,2,2,medium,title_keywords=2; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/28866581/,openalex_title,no_pdf_content,found,https://elartu.tntu.edu.ua/bitstream/lib/44384/2/IMSTT_2023_Dmytrotsa_L_P-Analysis_of_artificial_35-36.pdf,openalex_title,
pending-ref-067,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,"Jaegul Choo, Hanseung Lee, Jaeyeon Kihm, and Haesun Park",2010,10.1109/VAST.2010.5652443,2,papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/jeon25chi (4).pdf,2,2,2,medium,title_keywords=2; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/5652443/,openalex_doi,no_pdf_content,found,https://arxiv.org/pdf/2212.11737,openalex_title,
pending-ref-068,Nonlinear dimensionality reduction and data visualization: a review,Hujun Yin,2007,10.1007/s11633-007-0294-y,2,papers/notes/2021-quantitative-survey-dr-techniques.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,2,high,title_keywords=2; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://link.springer.com/article/10.1007/s11633-007-0294-y?error=cookies_not_supported&code=6b0dc3f2-4d1d-4cd3-8362-733ba20d1d4d,doi_landing,no_pdf_content,found,https://link.springer.com/content/pdf/bfm:978-3-540-73750-6/1?error=cookies_not_supported&code=bb361a96-bd5a-4b32-890e-1fc6dce22ce8,openalex_title,
pending-ref-069,Principal manifolds and nonlinear dimensionality reduction via tangent space alignment,Z. Zhang and H. Zha,2004,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,2,2,high,title_keywords=2; body_citation_context=2,missing,collect_pdf,missing,,https://doi.org/10.1137/s1064827502419154,openalex_title,http_403,found,https://pca.narod.ru/0212008v1.pdf,semanticscholar_title,
pending-ref-070,Interpreting High-Dimensional Projections With Capacity,"Yang Zhang, Jisheng Liu, Chufan Lai, Yuan Zhou, and Siming Chen",2024,10.1109/TVCG.2023.3324851,2,papers/notes/2025-jeon-reliable-va-survey.md; papers/notes/2506.08725v2-stop-misusing-tsne-umap.md,papers/raw/2506.08725v2.pdf; papers/raw/jeon25chi (4).pdf,2,1,2,medium,title_keywords=1; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/37938967/,openalex_doi,no_pdf_content,found,https://hal.science/hal-03926082/document,openalex_title,
pending-ref-071,Explainers: Expert explorations with crafted projections,M. Gleicher,2013,10.1109/TVCG.2013.157,2,papers/notes/2025-critical-analysis-dr-four-domains.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/A_Critical_Analysis_of_the_Usage_of_Dimensionality_Reduction_in_Four_Domains (12).pdf; papers/raw/jeon25chi (4).pdf,2,1,2,high,title_keywords=1; body_citation_context=2; doi_found,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/24051770/,openalex_doi,no_pdf_content,missing,https://www.rand.org/content/dam/rand/pubs/monograph_reports/2007/MR1626.pdf,openalex_title,http_403
pending-ref-072,Piecewise laplacian-based projection for interactive data exploration and organization,"F. V. Paulovich, D. M. Eler, J. Poco, , C. P. Botha, R. Minghim, and L. G. Nonato",2011,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,2,high,title_keywords=1; body_citation_context=2,missing,collect_pdf,missing,,,,no_candidate_url,found,https://repositorio.unesp.br/server/api/core/bitstreams/e7b62899-3fc8-4c9d-baf8-95027e5fe396/content,openalex_title,
pending-ref-074,Persistent Homology for the Evaluation of Dimensionality Reduction Schemes,Bastian Rieck and Heike Leitte,2015,10.1111/cgf.12655,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,1,high,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cgf.12655,openalex_doi,http_403,missing,https://www.ams.org/bull/2009-46-02/S0273-0979-09-01249-X/S0273-0979-09-01249-X.pdf,openalex_title,http_403
pending-ref-075,Multidimensional Projection with Radial Basis Function and Control Points Selection,"Elisa Amorim, Emilio V. Brazil, Luis G. Nonato, Faramarz Samavati, and Mario C. Sousa",2014,10.1109/PacificVis.2014.59,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,1,high,title_keywords=2; body_citation_context=1; doi_found,missing,collect_pdf,missing,,http://www.producao.usp.br/handle/BDPI/45370,openalex_doi,http_404,missing,http://repository.hanyang.ac.kr/handle/20.500.11754/84391,openalex_title,http_403
pending-ref-076,Laplacian eigenmaps for dimensionality reduction and data representation,M. Belkin and P. Niyogi,2003,,2,papers/notes/2015-gisbrecht-nonlinear-dr-visualization.md; papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/WIREs Data Min   Knowl - 2015 - Gisbrecht - Data visualization by nonlinear dimensionality reduction.pdf,2,2,1,high,title_keywords=2; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1162/089976603321780317,openalex_title,http_403,missing,https://pmc.ncbi.nlm.nih.gov/articles/PMC2807447/,openalex_title,no_pdf_content
pending-ref-078,Interactive visualization of streaming text data with dynamic maps,"E. R. Gansner, Y . Hu, and S. C. North",2013,10.7155/jgaa.00302,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2024-large-scale-text-spatialization.md,papers/raw/Large-Scale_Evaluation_of_Topic_Models_and_Dimensionality_Reduction_Methods_for_2D_Text_Spatialization.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://jgaa.info/index.php/jgaa/citationstylelanguage/download/bibtex?submissionId=2620&publicationId=2608,doi_landing,no_pdf_content,missing,https://pmc.ncbi.nlm.nih.gov/articles/PMC3603213/,openalex_title,no_pdf_content
pending-ref-079,Adaptive manifold learning,"[Zhang2012] Zhang, Z.; Wang, J. & Zha, H",2012,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2014-sorzano-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf; papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf,2,1,1,medium,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://pubmed.ncbi.nlm.nih.gov/21670485/,openalex_title,no_pdf_content,found,https://papers.nips.cc/paper/2004/file/eb0ecdb070a1a0ac46de0cd733d39cf3-Paper.pdf,openalex_title,
pending-ref-080,iPCA: An Interactive System for PCA-based Visual Analytics,"Dong Hyun Jeong, Caroline Ziemkiewicz, Brian Fisher, William Ribarsky, and Remco Chang",2009,10.1111/j.1467-8659.2009.01475.x,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,1,high,title_keywords=1; body_citation_context=1; doi_found,missing,collect_pdf,missing,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-8659.2009.01475.x,openalex_doi,http_403,found,https://hal.science/hal-01998052v1/file/article1_aim.pdf,openalex_title,
pending-ref-081,Nonlinear dimensionality reduction by semideﬁnite programming and kernel matrix factorization,"K. Q. Weinberger, B. Packer, and L. K. Saul",2005,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,,,no_candidate_url,missing,,,no_candidate_url
pending-ref-082,Learning a kernel matrix for nonlinear dimensionality reduction,"K. Q. Weinberger, F. Sha, and L. K. Saul",2004,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://doi.org/10.1145/1015330.1015345,openalex_title,http_403,found,https://hal.science/hal-03926082/document,openalex_title,
pending-ref-084,"Out-of-sample extensions for LLE, isomap, MDS, eigenmaps, and spectral clustering","Y. Bengio, J.-f. Paiement, P. Vincent, O. Delalleau, N. L. Roux, and M. Ouimet",2004,,2,papers/notes/2009-comparative-review-dr-techniques.md; papers/notes/2019-mdp-visual-analytics-survey.md,papers/raw/Dimensionality_Reduction_A_Comparative_Review.pdf; papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.9.3475,openalex_title,no_pdf_content,missing,https://pubmed.ncbi.nlm.nih.gov/15333211/,openalex_title,no_pdf_content
pending-ref-085,Hessian eigenmaps: Locally linear embedding techniques for high-dimensional data,D. L. Donoho and C. Grimes,2003,,2,papers/notes/2014-sorzano-survey-dr-techniques.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/1403.2877v1.pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,1,high,title_keywords=1; body_citation_context=1,missing,collect_pdf,missing,,https://pmc.ncbi.nlm.nih.gov/articles/PMC156245/,openalex_title,no_pdf_content,missing,https://push-zb.helmholtz-munich.de/frontdoor.php?source_opus=44922,openalex_title,no_pdf_content
pending-ref-086,Understanding Attribute Variability in Multidimensional Projections,"Lucas Pagliosa, Paulo Pagliosa, and Luis Gustavo Nonato",2016,10.1109/SIBGRAPI.2016.048,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,2,0,high,title_keywords=2; doi_found,missing,collect_pdf,missing,,https://ieeexplore.ieee.org/document/7813047/,openalex_doi,no_pdf_content,found,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,openalex_title,
pending-ref-087,Explaining three-dimensional dimensionality reduction plots,"Danilo B. Coimbra, Rafael M. Martins, Tácito T.A.T. Neves, Alexandru C. Telea, and Fernando V. Paulovich",2016,10.1177/1473871615600010,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2025-jeon-reliable-va-survey.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/jeon25chi (4).pdf,2,1,0,high,title_keywords=1; doi_found,missing,collect_pdf,missing,,https://journals.sagepub.com/doi/pdf/10.1177/1473871615600010,crossref_doi,http_403,found,https://pure.rug.nl/ws/files/78976270/Explaining_three_dimensional_dimensionality_reduction_plots.pdf,semanticscholar_doi,
pending-ref-089,A new method of generalizing Sammon mapping with application to algorithm speed-up,"E. Pekalska, D. de Ridder, R. P. W. Duin, and M. A. Kraaijveld",1999,,2,papers/notes/2019-mdp-visual-analytics-survey.md; papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Multidimensional_Projection_for_Visual_Analytics_Linking_Techniques_with_Distortions_Tasks_and_Layout_Enrichment (1).pdf; papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,2,1,0,high,title_keywords=1,missing,collect_pdf,missing,,,,no_candidate_url,found,https://ira.lib.polyu.edu.hk/bitstream/10397/191/1/165.pdf,openalex_title,
pending-ref-090,A survey of visualizations for high-dimensional data mining,P. Hoffman and G. Grinstein,2002,,1,papers/notes/2021-quantitative-survey-dr-techniques.md,papers/raw/Toward_a_Quantitative_Survey_of_Dimension_Reduction_Techniques (1).pdf,1,2,17,high,title_keywords=2; body_citation_context=17,missing,collect_pdf,missing,,https://dl.acm.org/citation.cfm?id=383790,openalex_title,http_403,found,https://www.nature.com/articles/s41592-019-0686-2.pdf?error=cookies_not_supported&code=e0485e7c-fb0c-4db9-8437-2a5e24f5da5e,openalex_title,
